provincia_id,provincia_nombre,sexo,edad_quinquenal,pais_nacimiento,nacionalidad,cantidad
34,Formosa,F,90 a 94,ARGENTINA,ARGENTINA,665
34,Formosa,F,90 a 94,OTRO PAIS,ARGENTINA,91
34,Formosa,F,90 a 94,OTRO PAIS,EXTRANJERA,357
34,Formosa,F,95 a 99,ARGENTINA,ARGENTINA,236
34,Formosa,F,95 a 99,OTRO PAIS,ARGENTINA,35
34,Formosa,F,95 a 99,OTRO PAIS,EXTRANJERA,163
34,Formosa,M,0 a 4,ARGENTINA,ARGENTINA,18050
34,Formosa,M,0 a 4,OTRO PAIS,ARGENTINA,10
34,Formosa,M,0 a 4,OTRO PAIS,EXTRANJERA,4
34,Formosa,M,10 a 14,ARGENTINA,ARGENTINA,28950
34,Formosa,M,10 a 14,OTRO PAIS,ARGENTINA,18
34,Formosa,M,10 a 14,OTRO PAIS,EXTRANJERA,80
34,Formosa,M,100 y +,ARGENTINA,ARGENTINA,18
34,Formosa,M,100 y +,OTRO PAIS,ARGENTINA,1
34,Formosa,M,100 y +,OTRO PAIS,EXTRANJERA,22
34,Formosa,M,15 a 19,ARGENTINA,ARGENTINA,27709
34,Formosa,M,15 a 19,OTRO PAIS,ARGENTINA,37
34,Formosa,M,15 a 19,OTRO PAIS,EXTRANJERA,109
34,Formosa,M,20 a 24,ARGENTINA,ARGENTINA,26750
34,Formosa,M,20 a 24,OTRO PAIS,ARGENTINA,30
34,Formosa,M,20 a 24,OTRO PAIS,EXTRANJERA,157
34,Formosa,M,25 a 29,ARGENTINA,ARGENTINA,26898
34,Formosa,M,25 a 29,OTRO PAIS,ARGENTINA,48
34,Formosa,M,25 a 29,OTRO PAIS,EXTRANJERA,263
34,Formosa,M,30 a 34,ARGENTINA,ARGENTINA,25174
34,Formosa,M,30 a 34,OTRO PAIS,ARGENTINA,44
34,Formosa,M,30 a 34,OTRO PAIS,EXTRANJERA,385
34,Formosa,M,35 a 39,ARGENTINA,ARGENTINA,21184
34,Formosa,M,35 a 39,OTRO PAIS,ARGENTINA,42
34,Formosa,M,35 a 39,OTRO PAIS,EXTRANJERA,549
34,Formosa,M,40 a 44,ARGENTINA,ARGENTINA,19022
34,Formosa,M,40 a 44,OTRO PAIS,ARGENTINA,55
34,Formosa,M,40 a 44,OTRO PAIS,EXTRANJERA,625
34,Formosa,M,45 a 49,ARGENTINA,ARGENTINA,18283
34,Formosa,M,45 a 49,OTRO PAIS,ARGENTINA,50
34,Formosa,M,45 a 49,OTRO PAIS,EXTRANJERA,504
34,Formosa,M,5 a 9,ARGENTINA,ARGENTINA,27060
34,Formosa,M,5 a 9,OTRO PAIS,ARGENTINA,25
34,Formosa,M,5 a 9,OTRO PAIS,EXTRANJERA,41
34,Formosa,M,50 a 54,ARGENTINA,ARGENTINA,14954
34,Formosa,M,50 a 54,OTRO PAIS,ARGENTINA,46
34,Formosa,M,50 a 54,OTRO PAIS,EXTRANJERA,566
34,Formosa,M,55 a 59,ARGENTINA,ARGENTINA,13266
34,Formosa,M,55 a 59,OTRO PAIS,ARGENTINA,72
34,Formosa,M,55 a 59,OTRO PAIS,EXTRANJERA,658
34,Formosa,M,60 a 64,ARGENTINA,ARGENTINA,11998
34,Formosa,M,60 a 64,OTRO PAIS,ARGENTINA,104
34,Formosa,M,60 a 64,OTRO PAIS,EXTRANJERA,712
34,Formosa,M,65 a 69,ARGENTINA,ARGENTINA,10361
34,Formosa,M,65 a 69,OTRO PAIS,ARGENTINA,108
34,Formosa,M,65 a 69,OTRO PAIS,EXTRANJERA,773
34,Formosa,M,70 a 74,ARGENTINA,ARGENTINA,7417
34,Formosa,M,70 a 74,OTRO PAIS,ARGENTINA,176
34,Formosa,M,70 a 74,OTRO PAIS,EXTRANJERA,1054
34,Formosa,M,75 a 79,ARGENTINA,ARGENTINA,4264
34,Formosa,M,75 a 79,OTRO PAIS,ARGENTINA,153
34,Formosa,M,75 a 79,OTRO PAIS,EXTRANJERA,1363
34,Formosa,M,80 a 84,ARGENTINA,ARGENTINA,2306
34,Formosa,M,80 a 84,OTRO PAIS,ARGENTINA,153
34,Formosa,M,80 a 84,OTRO PAIS,EXTRANJERA,1107
34,Formosa,M,85 a 89,ARGENTINA,ARGENTINA,1144
34,Formosa,M,85 a 89,OTRO PAIS,ARGENTINA,72
34,Formosa,M,85 a 89,OTRO PAIS,EXTRANJERA,660
34,Formosa,M,90 a 94,ARGENTINA,ARGENTINA,397
34,Formosa,M,90 a 94,OTRO PAIS,ARGENTINA,33
34,Formosa,M,90 a 94,OTRO PAIS,EXTRANJERA,268
34,Formosa,M,95 a 99,ARGENTINA,ARGENTINA,143
34,Formosa,M,95 a 99,OTRO PAIS,ARGENTINA,10
34,Formosa,M,95 a 99,OTRO PAIS,EXTRANJERA,117
34,Formosa,X,20 a 24,ARGENTINA,ARGENTINA,3
34,Formosa,X,25 a 29,ARGENTINA,ARGENTINA,1
34,Formosa,X,45 a 49,ARGENTINA,ARGENTINA,1
38,Jujuy,F,0 a 4,ARGENTINA,ARGENTINA,15992
38,Jujuy,F,0 a 4,OTRO PAIS,ARGENTINA,14
38,Jujuy,F,0 a 4,OTRO PAIS,EXTRANJERA,26
38,Jujuy,F,10 a 14,ARGENTINA,ARGENTINA,32242
38,Jujuy,F,10 a 14,OTRO PAIS,ARGENTINA,43
38,Jujuy,F,10 a 14,OTRO PAIS,EXTRANJERA,275
38,Jujuy,F,100 y +,ARGENTINA,ARGENTINA,24
38,Jujuy,F,100 y +,OTRO PAIS,ARGENTINA,1
38,Jujuy,F,100 y +,OTRO PAIS,EXTRANJERA,5
38,Jujuy,F,15 a 19,ARGENTINA,ARGENTINA,30954
38,Jujuy,F,15 a 19,OTRO PAIS,ARGENTINA,44
38,Jujuy,F,15 a 19,OTRO PAIS,EXTRANJERA,384
38,Jujuy,F,20 a 24,ARGENTINA,ARGENTINA,30418
38,Jujuy,F,20 a 24,OTRO PAIS,ARGENTINA,51
38,Jujuy,F,20 a 24,OTRO PAIS,EXTRANJERA,557
38,Jujuy,F,25 a 29,ARGENTINA,ARGENTINA,31302
38,Jujuy,F,25 a 29,OTRO PAIS,ARGENTINA,43
38,Jujuy,F,25 a 29,OTRO PAIS,EXTRANJERA,763
38,Jujuy,F,30 a 34,ARGENTINA,ARGENTINA,30387
38,Jujuy,F,30 a 34,OTRO PAIS,ARGENTINA,52
38,Jujuy,F,30 a 34,OTRO PAIS,EXTRANJERA,1052
38,Jujuy,F,35 a 39,ARGENTINA,ARGENTINA,26800
38,Jujuy,F,35 a 39,OTRO PAIS,ARGENTINA,57
38,Jujuy,F,35 a 39,OTRO PAIS,EXTRANJERA,1186
38,Jujuy,F,40 a 44,ARGENTINA,ARGENTINA,26446
38,Jujuy,F,40 a 44,OTRO PAIS,ARGENTINA,87
38,Jujuy,F,40 a 44,OTRO PAIS,EXTRANJERA,1245
38,Jujuy,F,45 a 49,ARGENTINA,ARGENTINA,25397
38,Jujuy,F,45 a 49,OTRO PAIS,ARGENTINA,136
38,Jujuy,F,45 a 49,OTRO PAIS,EXTRANJERA,1326
38,Jujuy,F,5 a 9,ARGENTINA,ARGENTINA,27401
38,Jujuy,F,5 a 9,OTRO PAIS,ARGENTINA,27
38,Jujuy,F,5 a 9,OTRO PAIS,EXTRANJERA,99
38,Jujuy,F,50 a 54,ARGENTINA,ARGENTINA,20633
38,Jujuy,F,50 a 54,OTRO PAIS,ARGENTINA,137
38,Jujuy,F,50 a 54,OTRO PAIS,EXTRANJERA,1212
38,Jujuy,F,55 a 59,ARGENTINA,ARGENTINA,16441
38,Jujuy,F,55 a 59,OTRO PAIS,ARGENTINA,163
38,Jujuy,F,55 a 59,OTRO PAIS,EXTRANJERA,1285
38,Jujuy,F,60 a 64,ARGENTINA,ARGENTINA,14691
38,Jujuy,F,60 a 64,OTRO PAIS,ARGENTINA,238
38,Jujuy,F,60 a 64,OTRO PAIS,EXTRANJERA,1212
38,Jujuy,F,65 a 69,ARGENTINA,ARGENTINA,12660
38,Jujuy,F,65 a 69,OTRO PAIS,ARGENTINA,211
38,Jujuy,F,65 a 69,OTRO PAIS,EXTRANJERA,1152
38,Jujuy,F,70 a 74,ARGENTINA,ARGENTINA,10311
38,Jujuy,F,70 a 74,OTRO PAIS,ARGENTINA,187
38,Jujuy,F,70 a 74,OTRO PAIS,EXTRANJERA,1067
38,Jujuy,F,75 a 79,ARGENTINA,ARGENTINA,6902
38,Jujuy,F,75 a 79,OTRO PAIS,ARGENTINA,256
38,Jujuy,F,75 a 79,OTRO PAIS,EXTRANJERA,995
38,Jujuy,F,80 a 84,ARGENTINA,ARGENTINA,4357
38,Jujuy,F,80 a 84,OTRO PAIS,ARGENTINA,158
38,Jujuy,F,80 a 84,OTRO PAIS,EXTRANJERA,732
38,Jujuy,F,85 a 89,ARGENTINA,ARGENTINA,2356
38,Jujuy,F,85 a 89,OTRO PAIS,ARGENTINA,91
38,Jujuy,F,85 a 89,OTRO PAIS,EXTRANJERA,377
38,Jujuy,F,90 a 94,ARGENTINA,ARGENTINA,950
38,Jujuy,F,90 a 94,OTRO PAIS,ARGENTINA,23
38,Jujuy,F,90 a 94,OTRO PAIS,EXTRANJERA,164
38,Jujuy,F,95 a 99,ARGENTINA,ARGENTINA,203
38,Jujuy,F,95 a 99,OTRO PAIS,ARGENTINA,7
38,Jujuy,F,95 a 99,OTRO PAIS,EXTRANJERA,53
38,Jujuy,M,0 a 4,ARGENTINA,ARGENTINA,16443
38,Jujuy,M,0 a 4,OTRO PAIS,ARGENTINA,18
38,Jujuy,M,0 a 4,OTRO PAIS,EXTRANJERA,38
38,Jujuy,M,10 a 14,ARGENTINA,ARGENTINA,32980
38,Jujuy,M,10 a 14,OTRO PAIS,ARGENTINA,29
38,Jujuy,M,10 a 14,OTRO PAIS,EXTRANJERA,271
38,Jujuy,M,100 y +,ARGENTINA,ARGENTINA,8
38,Jujuy,M,100 y +,OTRO PAIS,EXTRANJERA,3
38,Jujuy,M,15 a 19,ARGENTINA,ARGENTINA,31866
38,Jujuy,M,15 a 19,OTRO PAIS,ARGENTINA,48
38,Jujuy,M,15 a 19,OTRO PAIS,EXTRANJERA,363
38,Jujuy,M,20 a 24,ARGENTINA,ARGENTINA,31382
38,Jujuy,M,20 a 24,OTRO PAIS,ARGENTINA,45
38,Jujuy,M,20 a 24,OTRO PAIS,EXTRANJERA,530
38,Jujuy,M,25 a 29,ARGENTINA,ARGENTINA,31564
38,Jujuy,M,25 a 29,OTRO PAIS,ARGENTINA,49
38,Jujuy,M,25 a 29,OTRO PAIS,EXTRANJERA,674
38,Jujuy,M,30 a 34,ARGENTINA,ARGENTINA,30326
38,Jujuy,M,30 a 34,OTRO PAIS,ARGENTINA,30
38,Jujuy,M,30 a 34,OTRO PAIS,EXTRANJERA,951
38,Jujuy,M,35 a 39,ARGENTINA,ARGENTINA,26499
38,Jujuy,M,35 a 39,OTRO PAIS,ARGENTINA,40
38,Jujuy,M,35 a 39,OTRO PAIS,EXTRANJERA,1019
38,Jujuy,M,40 a 44,ARGENTINA,ARGENTINA,26159
38,Jujuy,M,40 a 44,OTRO PAIS,ARGENTINA,65
38,Jujuy,M,40 a 44,OTRO PAIS,EXTRANJERA,1155
38,Jujuy,M,45 a 49,ARGENTINA,ARGENTINA,25579
38,Jujuy,M,45 a 49,OTRO PAIS,ARGENTINA,78
38,Jujuy,M,45 a 49,OTRO PAIS,EXTRANJERA,1183
38,Jujuy,M,5 a 9,ARGENTINA,ARGENTINA,28503
38,Jujuy,M,5 a 9,OTRO PAIS,ARGENTINA,37
38,Jujuy,M,5 a 9,OTRO PAIS,EXTRANJERA,130
38,Jujuy,M,50 a 54,ARGENTINA,ARGENTINA,20218
38,Jujuy,M,50 a 54,OTRO PAIS,ARGENTINA,72
38,Jujuy,M,50 a 54,OTRO PAIS,EXTRANJERA,976
38,Jujuy,M,55 a 59,ARGENTINA,ARGENTINA,15573
38,Jujuy,M,55 a 59,OTRO PAIS,ARGENTINA,83
38,Jujuy,M,55 a 59,OTRO PAIS,EXTRANJERA,989
38,Jujuy,M,60 a 64,ARGENTINA,ARGENTINA,13335
38,Jujuy,M,60 a 64,OTRO PAIS,ARGENTINA,128
38,Jujuy,M,60 a 64,OTRO PAIS,EXTRANJERA,1002
38,Jujuy,M,65 a 69,ARGENTINA,ARGENTINA,11197
38,Jujuy,M,65 a 69,OTRO PAIS,ARGENTINA,156
38,Jujuy,M,65 a 69,OTRO PAIS,EXTRANJERA,931
38,Jujuy,M,70 a 74,ARGENTINA,ARGENTINA,8572
38,Jujuy,M,70 a 74,OTRO PAIS,ARGENTINA,187
38,Jujuy,M,70 a 74,OTRO PAIS,EXTRANJERA,933
38,Jujuy,M,75 a 79,ARGENTINA,ARGENTINA,5225
38,Jujuy,M,75 a 79,OTRO PAIS,ARGENTINA,181
38,Jujuy,M,75 a 79,OTRO PAIS,EXTRANJERA,869
38,Jujuy,M,80 a 84,ARGENTINA,ARGENTINA,2925
38,Jujuy,M,80 a 84,OTRO PAIS,ARGENTINA,151
38,Jujuy,M,80 a 84,OTRO PAIS,EXTRANJERA,614
38,Jujuy,M,85 a 89,ARGENTINA,ARGENTINA,1299
38,Jujuy,M,85 a 89,OTRO PAIS,ARGENTINA,70
38,Jujuy,M,85 a 89,OTRO PAIS,EXTRANJERA,321
38,Jujuy,M,90 a 94,ARGENTINA,ARGENTINA,410
38,Jujuy,M,90 a 94,OTRO PAIS,ARGENTINA,26
38,Jujuy,M,90 a 94,OTRO PAIS,EXTRANJERA,132
38,Jujuy,M,95 a 99,ARGENTINA,ARGENTINA,89
38,Jujuy,M,95 a 99,OTRO PAIS,ARGENTINA,6
38,Jujuy,M,95 a 99,OTRO PAIS,EXTRANJERA,40
38,Jujuy,X,10 a 14,ARGENTINA,ARGENTINA,1
38,Jujuy,X,15 a 19,ARGENTINA,ARGENTINA,4
38,Jujuy,X,20 a 24,ARGENTINA,ARGENTINA,3
38,Jujuy,X,20 a 24,OTRO PAIS,EXTRANJERA,1
38,Jujuy,X,25 a 29,ARGENTINA,ARGENTINA,1
38,Jujuy,X,30 a 34,ARGENTINA,ARGENTINA,5
38,Jujuy,X,35 a 39,ARGENTINA,ARGENTINA,3
38,Jujuy,X,40 a 44,ARGENTINA,ARGENTINA,2
38,Jujuy,X,45 a 49,ARGENTINA,ARGENTINA,1
42,La Pampa,F,0 a 4,ARGENTINA,ARGENTINA,7833
42,La Pampa,F,0 a 4,OTRO PAIS,ARGENTINA,11
42,La Pampa,F,0 a 4,OTRO PAIS,EXTRANJERA,8
42,La Pampa,F,10 a 14,ARGENTINA,ARGENTINA,14205
42,La Pampa,F,10 a 14,OTRO PAIS,ARGENTINA,11
42,La Pampa,F,10 a 14,OTRO PAIS,EXTRANJERA,38
42,La Pampa,F,100 y +,ARGENTINA,ARGENTINA,35
42,La Pampa,F,100 y +,OTRO PAIS,EXTRANJERA,2
42,La Pampa,F,15 a 19,ARGENTINA,ARGENTINA,13850
42,La Pampa,F,15 a 19,OTRO PAIS,ARGENTINA,33
42,La Pampa,F,15 a 19,OTRO PAIS,EXTRANJERA,56
42,La Pampa,F,20 a 24,ARGENTINA,ARGENTINA,13759
42,La Pampa,F,20 a 24,OTRO PAIS,ARGENTINA,33
42,La Pampa,F,20 a 24,OTRO PAIS,EXTRANJERA,97
42,La Pampa,F,25 a 29,ARGENTINA,ARGENTINA,13730
42,La Pampa,F,25 a 29,OTRO PAIS,ARGENTINA,11
42,La Pampa,F,25 a 29,OTRO PAIS,EXTRANJERA,130
42,La Pampa,F,30 a 34,ARGENTINA,ARGENTINA,14469
42,La Pampa,F,30 a 34,OTRO PAIS,ARGENTINA,15
42,La Pampa,F,30 a 34,OTRO PAIS,EXTRANJERA,145
42,La Pampa,F,35 a 39,ARGENTINA,ARGENTINA,13933
42,La Pampa,F,35 a 39,OTRO PAIS,ARGENTINA,21
42,La Pampa,F,35 a 39,OTRO PAIS,EXTRANJERA,172
42,La Pampa,F,40 a 44,ARGENTINA,ARGENTINA,13346
42,La Pampa,F,40 a 44,OTRO PAIS,ARGENTINA,33
42,La Pampa,F,40 a 44,OTRO PAIS,EXTRANJERA,201
42,La Pampa,F,45 a 49,ARGENTINA,ARGENTINA,12546
42,La Pampa,F,45 a 49,OTRO PAIS,ARGENTINA,26
42,La Pampa,F,45 a 49,OTRO PAIS,EXTRANJERA,160
42,La Pampa,F,5 a 9,ARGENTINA,ARGENTINA,12289
42,La Pampa,F,5 a 9,OTRO PAIS,ARGENTINA,20
42,La Pampa,F,5 a 9,OTRO PAIS,EXTRANJERA,22
42,La Pampa,F,50 a 54,ARGENTINA,ARGENTINA,10909
42,La Pampa,F,50 a 54,OTRO PAIS,ARGENTINA,40
42,La Pampa,F,50 a 54,OTRO PAIS,EXTRANJERA,127
42,La Pampa,F,55 a 59,ARGENTINA,ARGENTINA,9592
42,La Pampa,F,55 a 59,OTRO PAIS,ARGENTINA,32
42,La Pampa,F,55 a 59,OTRO PAIS,EXTRANJERA,116
42,La Pampa,F,60 a 64,ARGENTINA,ARGENTINA,9347
42,La Pampa,F,60 a 64,OTRO PAIS,ARGENTINA,36
42,La Pampa,F,60 a 64,OTRO PAIS,EXTRANJERA,102
42,La Pampa,F,65 a 69,ARGENTINA,ARGENTINA,7905
42,La Pampa,F,65 a 69,OTRO PAIS,ARGENTINA,38
42,La Pampa,F,65 a 69,OTRO PAIS,EXTRANJERA,105
42,La Pampa,F,70 a 74,ARGENTINA,ARGENTINA,6972
42,La Pampa,F,70 a 74,OTRO PAIS,ARGENTINA,42
42,La Pampa,F,70 a 74,OTRO PAIS,EXTRANJERA,85
42,La Pampa,F,75 a 79,ARGENTINA,ARGENTINA,5725
42,La Pampa,F,75 a 79,OTRO PAIS,ARGENTINA,36
42,La Pampa,F,75 a 79,OTRO PAIS,EXTRANJERA,79
42,La Pampa,F,80 a 84,ARGENTINA,ARGENTINA,4082
42,La Pampa,F,80 a 84,OTRO PAIS,ARGENTINA,20
42,La Pampa,F,80 a 84,OTRO PAIS,EXTRANJERA,34
42,La Pampa,F,85 a 89,ARGENTINA,ARGENTINA,2361
42,La Pampa,F,85 a 89,OTRO PAIS,ARGENTINA,9
42,La Pampa,F,85 a 89,OTRO PAIS,EXTRANJERA,28
42,La Pampa,F,90 a 94,ARGENTINA,ARGENTINA,999
42,La Pampa,F,90 a 94,OTRO PAIS,ARGENTINA,5
42,La Pampa,F,90 a 94,OTRO PAIS,EXTRANJERA,11
42,La Pampa,F,95 a 99,ARGENTINA,ARGENTINA,270
42,La Pampa,F,95 a 99,OTRO PAIS,ARGENTINA,2
42,La Pampa,F,95 a 99,OTRO PAIS,EXTRANJERA,10
42,La Pampa,M,0 a 4,ARGENTINA,ARGENTINA,8214
42,La Pampa,M,0 a 4,OTRO PAIS,ARGENTINA,9
42,La Pampa,M,0 a 4,OTRO PAIS,EXTRANJERA,3
42,La Pampa,M,10 a 14,ARGENTINA,ARGENTINA,14794
42,La Pampa,M,10 a 14,OTRO PAIS,ARGENTINA,21
42,La Pampa,M,10 a 14,OTRO PAIS,EXTRANJERA,46
42,La Pampa,M,100 y +,ARGENTINA,ARGENTINA,13
42,La Pampa,M,100 y +,OTRO PAIS,EXTRANJERA,1
42,La Pampa,M,15 a 19,ARGENTINA,ARGENTINA,14365
42,La Pampa,M,15 a 19,OTRO PAIS,ARGENTINA,27
42,La Pampa,M,15 a 19,OTRO PAIS,EXTRANJERA,65
42,La Pampa,M,20 a 24,ARGENTINA,ARGENTINA,14216
42,La Pampa,M,20 a 24,OTRO PAIS,ARGENTINA,26
42,La Pampa,M,20 a 24,OTRO PAIS,EXTRANJERA,96
42,La Pampa,M,25 a 29,ARGENTINA,ARGENTINA,14428
42,La Pampa,M,25 a 29,OTRO PAIS,ARGENTINA,19
42,La Pampa,M,25 a 29,OTRO PAIS,EXTRANJERA,135
42,La Pampa,M,30 a 34,ARGENTINA,ARGENTINA,14890
42,La Pampa,M,30 a 34,OTRO PAIS,ARGENTINA,23
42,La Pampa,M,30 a 34,OTRO PAIS,EXTRANJERA,151
42,La Pampa,M,35 a 39,ARGENTINA,ARGENTINA,14161
42,La Pampa,M,35 a 39,OTRO PAIS,ARGENTINA,13
42,La Pampa,M,35 a 39,OTRO PAIS,EXTRANJERA,197
42,La Pampa,M,40 a 44,ARGENTINA,ARGENTINA,13390
42,La Pampa,M,40 a 44,OTRO PAIS,ARGENTINA,21
42,La Pampa,M,40 a 44,OTRO PAIS,EXTRANJERA,200
42,La Pampa,M,45 a 49,ARGENTINA,ARGENTINA,12925
42,La Pampa,M,45 a 49,OTRO PAIS,ARGENTINA,25
42,La Pampa,M,45 a 49,OTRO PAIS,EXTRANJERA,166
42,La Pampa,M,5 a 9,ARGENTINA,ARGENTINA,12801
42,La Pampa,M,5 a 9,OTRO PAIS,ARGENTINA,14
42,La Pampa,M,5 a 9,OTRO PAIS,EXTRANJERA,23
42,La Pampa,M,50 a 54,ARGENTINA,ARGENTINA,10842
42,La Pampa,M,50 a 54,OTRO PAIS,ARGENTINA,26
42,La Pampa,M,50 a 54,OTRO PAIS,EXTRANJERA,131
42,La Pampa,M,55 a 59,ARGENTINA,ARGENTINA,9482
42,La Pampa,M,55 a 59,OTRO PAIS,ARGENTINA,24
42,La Pampa,M,55 a 59,OTRO PAIS,EXTRANJERA,110
42,La Pampa,M,60 a 64,ARGENTINA,ARGENTINA,9018
42,La Pampa,M,60 a 64,OTRO PAIS,ARGENTINA,24
42,La Pampa,M,60 a 64,OTRO PAIS,EXTRANJERA,104
42,La Pampa,M,65 a 69,ARGENTINA,ARGENTINA,7576
42,La Pampa,M,65 a 69,OTRO PAIS,ARGENTINA,41
42,La Pampa,M,65 a 69,OTRO PAIS,EXTRANJERA,85
42,La Pampa,M,70 a 74,ARGENTINA,ARGENTINA,6254
42,La Pampa,M,70 a 74,OTRO PAIS,ARGENTINA,40
42,La Pampa,M,70 a 74,OTRO PAIS,EXTRANJERA,90
42,La Pampa,M,75 a 79,ARGENTINA,ARGENTINA,4480
42,La Pampa,M,75 a 79,OTRO PAIS,ARGENTINA,45
42,La Pampa,M,75 a 79,OTRO PAIS,EXTRANJERA,52
42,La Pampa,M,80 a 84,ARGENTINA,ARGENTINA,2785
42,La Pampa,M,80 a 84,OTRO PAIS,ARGENTINA,26
42,La Pampa,M,80 a 84,OTRO PAIS,EXTRANJERA,50
42,La Pampa,M,85 a 89,ARGENTINA,ARGENTINA,1217
42,La Pampa,M,85 a 89,OTRO PAIS,ARGENTINA,16
42,La Pampa,M,85 a 89,OTRO PAIS,EXTRANJERA,26
42,La Pampa,M,90 a 94,ARGENTINA,ARGENTINA,429
42,La Pampa,M,90 a 94,OTRO PAIS,ARGENTINA,3
42,La Pampa,M,90 a 94,OTRO PAIS,EXTRANJERA,19
42,La Pampa,M,95 a 99,ARGENTINA,ARGENTINA,86
42,La Pampa,M,95 a 99,OTRO PAIS,ARGENTINA,1
42,La Pampa,M,95 a 99,OTRO PAIS,EXTRANJERA,4
42,La Pampa,X,20 a 24,ARGENTINA,ARGENTINA,3
42,La Pampa,X,25 a 29,ARGENTINA,ARGENTINA,1
42,La Pampa,X,30 a 34,ARGENTINA,ARGENTINA,2
42,La Pampa,X,45 a 49,ARGENTINA,ARGENTINA,1
42,La Pampa,X,50 a 54,ARGENTINA,ARGENTINA,1
46,La Rioja,F,0 a 4,ARGENTINA,ARGENTINA,9393
46,La Rioja,F,0 a 4,OTRO PAIS,ARGENTINA,1
46,La Rioja,F,0 a 4,OTRO PAIS,EXTRANJERA,15
46,La Rioja,F,10 a 14,ARGENTINA,ARGENTINA,15752
46,La Rioja,F,10 a 14,OTRO PAIS,ARGENTINA,8
46,La Rioja,F,10 a 14,OTRO PAIS,EXTRANJERA,115
46,La Rioja,F,100 y +,ARGENTINA,ARGENTINA,36
46,La Rioja,F,15 a 19,ARGENTINA,ARGENTINA,15675
46,La Rioja,F,15 a 19,OTRO PAIS,ARGENTINA,9
46,La Rioja,F,15 a 19,OTRO PAIS,EXTRANJERA,152
46,La Rioja,F,20 a 24,ARGENTINA,ARGENTINA,16704
46,La Rioja,F,20 a 24,OTRO PAIS,ARGENTINA,14
46,La Rioja,F,20 a 24,OTRO PAIS,EXTRANJERA,397
46,La Rioja,F,25 a 29,ARGENTINA,ARGENTINA,16772
46,La Rioja,F,25 a 29,OTRO PAIS,ARGENTINA,8
46,La Rioja,F,25 a 29,OTRO PAIS,EXTRANJERA,468
46,La Rioja,F,30 a 34,ARGENTINA,ARGENTINA,17335
46,La Rioja,F,30 a 34,OTRO PAIS,ARGENTINA,9
46,La Rioja,F,30 a 34,OTRO PAIS,EXTRANJERA,449
46,La Rioja,F,35 a 39,ARGENTINA,ARGENTINA,14562
46,La Rioja,F,35 a 39,OTRO PAIS,ARGENTINA,12
46,La Rioja,F,35 a 39,OTRO PAIS,EXTRANJERA,396
46,La Rioja,F,40 a 44,ARGENTINA,ARGENTINA,13738
46,La Rioja,F,40 a 44,OTRO PAIS,ARGENTINA,9
46,La Rioja,F,40 a 44,OTRO PAIS,EXTRANJERA,322
46,La Rioja,F,45 a 49,ARGENTINA,ARGENTINA,13830
46,La Rioja,F,45 a 49,OTRO PAIS,ARGENTINA,17
46,La Rioja,F,45 a 49,OTRO PAIS,EXTRANJERA,244
46,La Rioja,F,5 a 9,ARGENTINA,ARGENTINA,13910
46,La Rioja,F,5 a 9,OTRO PAIS,ARGENTINA,4
46,La Rioja,F,5 a 9,OTRO PAIS,EXTRANJERA,60
46,La Rioja,F,50 a 54,ARGENTINA,ARGENTINA,10760
46,La Rioja,F,50 a 54,OTRO PAIS,ARGENTINA,24
46,La Rioja,F,50 a 54,OTRO PAIS,EXTRANJERA,207
46,La Rioja,F,55 a 59,ARGENTINA,ARGENTINA,8874
46,La Rioja,F,55 a 59,OTRO PAIS,ARGENTINA,27
46,La Rioja,F,55 a 59,OTRO PAIS,EXTRANJERA,164
46,La Rioja,F,60 a 64,ARGENTINA,ARGENTINA,8064
46,La Rioja,F,60 a 64,OTRO PAIS,ARGENTINA,15
46,La Rioja,F,60 a 64,OTRO PAIS,EXTRANJERA,125
46,La Rioja,F,65 a 69,ARGENTINA,ARGENTINA,6684
46,La Rioja,F,65 a 69,OTRO PAIS,ARGENTINA,18
46,La Rioja,F,65 a 69,OTRO PAIS,EXTRANJERA,88
46,La Rioja,F,70 a 74,ARGENTINA,ARGENTINA,5596
46,La Rioja,F,70 a 74,OTRO PAIS,ARGENTINA,13
46,La Rioja,F,70 a 74,OTRO PAIS,EXTRANJERA,65
46,La Rioja,F,75 a 79,ARGENTINA,ARGENTINA,3952
46,La Rioja,F,75 a 79,OTRO PAIS,ARGENTINA,25
46,La Rioja,F,75 a 79,OTRO PAIS,EXTRANJERA,60
46,La Rioja,F,80 a 84,ARGENTINA,ARGENTINA,2468
46,La Rioja,F,80 a 84,OTRO PAIS,ARGENTINA,16
46,La Rioja,F,80 a 84,OTRO PAIS,EXTRANJERA,26
46,La Rioja,F,85 a 89,ARGENTINA,ARGENTINA,1366
46,La Rioja,F,85 a 89,OTRO PAIS,ARGENTINA,12
46,La Rioja,F,85 a 89,OTRO PAIS,EXTRANJERA,15
46,La Rioja,F,90 a 94,ARGENTINA,ARGENTINA,580
46,La Rioja,F,90 a 94,OTRO PAIS,ARGENTINA,1
46,La Rioja,F,90 a 94,OTRO PAIS,EXTRANJERA,9
46,La Rioja,F,95 a 99,ARGENTINA,ARGENTINA,174
46,La Rioja,F,95 a 99,OTRO PAIS,EXTRANJERA,3
46,La Rioja,M,0 a 4,ARGENTINA,ARGENTINA,9717
46,La Rioja,M,0 a 4,OTRO PAIS,ARGENTINA,5
